#ID	start_group[0-10]	arrival_time_s_after_start
F8117	8	4263.0
F11694	8	4263.0
F8144	8	4265.0
F11482	7	4265.0
F7128	7	4265.0
M10026	8	4265.0
F11047	7	4266.0
F8232	8	4266.0
M8359	8	4266.0
M7490	7	4267.0
M8869	8	4267.0
M7785	7	4268.0
M5694	5	4268.0
P1618	8	4269.0
M8865	8	4270.0
M8943	8	4270.0
M8299	8	4271.0
F6039	6	4271.0
M11506	6	4272.0
F10328	7	4272.0
F8030	8	4272.0
M6848	6	4274.0
F11123	7	4274.0
P1518	7	4274.0
M10964	7	4274.0
M12929	8	4277.0
M12410	8	4278.0
M12507	8	4278.0
M8729	8	4279.0
P1510	7	4279.0
M8810	8	4280.0
F11589	9	4280.0
F9111	8	4281.0
F7039	7	4281.0
P2423	8	4281.0
F10612	8	4282.0
F8139	8	4282.0
M7348	7	4283.0
F8059	8	4283.0
P1833	9	4283.0
M3409	8	4284.0
M8771	8	4284.0
M7889	7	4285.0
M9018	8	4285.0
P2219	8	4286.0
P2675	7	4287.0
P1376	4	4287.0
M8970	8	4287.0
M8012	8	4288.0
F10379	8	4288.0
F11627	7	4289.0
F8236	8	4289.0
M10403	7	4289.0
F10959	8	4289.0
M10847	8	4290.0
M8614	8	4291.0
M9757	9	4291.0
M12942	8	4291.0
M8951	8	4292.0
M11632	8	4292.0
F11058	8	4293.0
M4995	8	4293.0
F11065	8	4293.0
F11072	8	4293.0
P1811	8	4293.0
M7177	7	4294.0
M7121	7	4294.0
M12448	8	4294.0
M12827	7	4294.0
F11406	8	4294.0
M7839	7	4295.0
M7765	7	4295.0
P2662	8	4296.0
M7967	7	4297.0
M8923	8	4297.0
M7181	7	4298.0
M8847	8	4298.0
F8179	8	4298.0
M13145	7	4299.0
M7698	7	4299.0
M7546	7	4300.0
M8233	7	4300.0
P1208	8	4301.0
M11977	10	4301.0
M8236	7	4301.0
M8546	8	4301.0
M9948	7	4301.0
M8845	8	4303.0
M8533	8	4303.0
F7126	7	4303.0
M11719	8	4303.0
M7833	7	4304.0
M11273	7	4304.0
M8029	8	4305.0
F7068	7	4306.0
M13009	8	4306.0
F11612	8	4306.0
F10913	8	4308.0
M7681	7	4308.0
F10336	8	4309.0
F8123	8	4309.0
F11451	8	4309.0
M11990	7	4309.0
F8125	8	4310.0
M8688	8	4310.0
M8512	8	4310.0
P1871	7	4311.0
M8540	8	4311.0
M12603	8	4312.0
M8801	8	4313.0
M7324	7	4313.0
M8286	8	4313.0
F8198	8	4314.0
P1364	8	4314.0
F8217	8	4314.0
M8953	8	4315.0
P1977	8	4316.0
P2645	7	4317.0
M8408	8	4317.0
M7076	7	4317.0
F10550	8	4318.0
F7095	7	4318.0
P1329	8	4318.0
F8049	8	4318.0
M8421	8	4318.0
M10628	10	4318.0
M8650	8	4319.0
F8161	8	4319.0
M8411	8	4320.0
P2888	6	4320.0
F10544	8	4320.0
M8115	8	4321.0
M8754	8	4321.0
F11095	7	4321.0
M8076	8	4322.0
M12902	8	4322.0
M8889	8	4322.0
M9239	9	4323.0
M8832	8	4323.0
M10182	7	4323.0
M8478	8	4324.0
M7565	7	4324.0
M8074	8	4325.0
M9511	8	4325.0
M8279	8	4327.0
F8098	8	4327.0
M9512	8	4327.0
M7310	7	4327.0
M11790	8	4327.0
M8094	8	4328.0
M11909	8	4328.0
M7060	7	4328.0
F11195	8	4329.0
F8187	8	4329.0
M8363	8	4330.0
M7856	7	4330.0
M12373	7	4330.0
M12354	8	4331.0
M8949	8	4332.0
M8598	8	4334.0
M8800	8	4334.0
M8815	8	4335.0
M8064	8	4336.0
M8914	8	4336.0
M8439	8	4336.0
M8715	8	4336.0
M11287	8	4336.0
M13162	8	4337.0
F8113	8	4338.0
M9347	8	4338.0
M8795	8	4338.0
P2677	8	4338.0
M8595	8	4338.0
F10583	8	4339.0
M8554	8	4339.0
M5046	5	4339.0
F10860	8	4340.0
F8023	7	4340.0
P3000	8	4340.0
M8539	8	4341.0
M12119	8	4341.0
M8025	8	4341.0
M12488	7	4342.0
M11079	7	4342.0
F11280	8	4342.0
P2553	8	4343.0
F10714	9	4344.0
F8103	8	4344.0
M10856	7	4345.0
M11524	8	4345.0
M3813	7	4346.0
M13254	7	4346.0
F8114	8	4346.0
M9513	8	4346.0
F7132	7	4347.0
M8778	8	4347.0
M13252	7	4347.0
M8149	8	4348.0
P2612	8	4349.0
M7156	7	4350.0
M9416	9	4350.0
M9006	7	4350.0
M7004	7	4350.0
P2968	5	4350.0
M8976	8	4351.0
M8131	8	4351.0
F10924	8	4351.0
F10569	8	4351.0
M8803	8	4352.0
M8143	8	4352.0
M8570	8	4352.0
F12404	7	4353.0
P1641	7	4353.0
P2724	8	4353.0
M7117	7	4353.0
M9586	8	4354.0
M12532	8	4355.0
M11321	8	4355.0
M3897	8	4355.0
M13318	8	4356.0
F11119	8	4356.0
F9015	9	4356.0
M9916	7	4356.0
M11393	8	4357.0
M10537	8	4358.0
M8061	8	4360.0
M7653	7	4360.0
M7611	7	4362.0
F10341	8	4362.0
M13224	8	4362.0
M10041	8	4363.0
M8977	8	4363.0
M11689	8	4363.0
F8196	8	4364.0
M8282	8	4364.0
F9320	8	4364.0
M8420	8	4364.0
M10377	10	4365.0
M13107	9	4365.0
F8167	8	4365.0
F10333	8	4365.0
M7941	7	4366.0
M7789	7	4366.0
F10330	8	4366.0
M8637	8	4366.0
F10286	8	4367.0
M8073	8	4367.0
M5442	5	4367.0
M9640	9	4367.0
M11612	8	4367.0
M8078	8	4368.0
M8289	8	4368.0
M12252	8	4369.0
M13323	8	4369.0
M8182	8	4369.0
M8668	8	4369.0
M8995	8	4369.0
F8065	8	4370.0
F8046	8	4371.0
M13324	8	4371.0
M11899	7	4371.0
M8858	8	4373.0
M8635	8	4373.0
M8908	8	4373.0
M8428	8	4374.0
M11528	8	4375.0
M8524	8	4375.0
M8619	8	4375.0
M8704	8	4376.0
M8922	8	4377.0
M8091	8	4377.0
F11124	8	4377.0
F11038	7	4377.0
M8993	8	4377.0
M12334	8	4378.0
F11335	8	4379.0
M8013	8	4379.0
M8706	8	4379.0
F8074	8	4381.0
M11030	8	4381.0
M8707	8	4381.0
M8008	8	4382.0
M8413	8	4382.0
M8710	8	4382.0
M12623	8	4383.0
P1436	3	4384.0
M8070	8	4384.0
M10897	10	4384.0
F8000	8	4385.0
F11740	8	4385.0
M2392	8	4386.0
M8293	8	4387.0
M8171	8	4387.0
F7199	7	4388.0
M9656	9	4388.0
M10806	8	4388.0
P2550	9	4388.0
M8000	8	4389.0
M13011	8	4389.0
F8150	8	4389.0
M8367	8	4390.0
P2698	5	4390.0
F8211	8	4390.0
M7160	7	4390.0
M9443	9	4391.0
M8835	8	4391.0
M8610	8	4391.0
P2981	8	4392.0
M8556	8	4392.0
M8159	8	4392.0
M9614	9	4392.0
M8047	8	4392.0
M9941	8	4392.0
M13198	5	4392.0
F8212	8	4393.0
P1730	8	4394.0
M9124	9	4394.0
F9261	9	4394.0
M12666	7	4394.0
F8075	8	4395.0
M8426	5	4395.0
F11261	8	4395.0
M8938	8	4396.0
M7750	7	4396.0
M8438	8	4396.0
M9852	9	4398.0
F11316	8	4398.0
F10590	8	4398.0
M9585	8	4398.0
M9561	9	4398.0
F10930	8	4399.0
F11320	8	4399.0
M8425	8	4400.0
M8946	8	4400.0
F11025	8	4401.0
M6589	6	4401.0
F8118	8	4402.0
F8050	8	4403.0
M8817	8	4404.0
F8052	8	4405.0
M8009	8	4406.0
M8499	8	4406.0
F10965	4	4406.0
P2946	8	4406.0
M8247	8	4406.0
M8498	8	4407.0
M8661	8	4407.0
M8337	8	4407.0
M9458	9	4408.0
M8006	8	4408.0
M8494	8	4409.0
M12383	8	4409.0
M9595	8	4409.0
M8443	8	4409.0
F10975	8	4409.0
M8346	8	4409.0
M12614	8	4411.0
F8128	8	4412.0
M11835	8	4412.0
M8684	8	4413.0
M9414	9	4413.0
P1552	8	4413.0
P2633	7	4413.0
M11419	7	4413.0
M11313	9	4414.0
P1915	9	4414.0
M13131	8	4414.0
P1979	8	4414.0
M8470	8	4415.0
M11123	10	4416.0
M9697	9	4416.0
F10968	8	4416.0
F10461	8	4417.0
P2871	7	4417.0
M12639	7	4418.0
F10355	9	4418.0
M1018	8	4419.0
F8003	8	4419.0
M8911	8	4420.0
F10871	8	4421.0
M8593	8	4421.0
M11686	8	4422.0
P1892	8	4422.0
F8220	8	4422.0
M7545	7	4422.0
M11157	6	4422.0
F11071	8	4422.0
M7664	6	4422.0
F10317	8	4423.0
F12463	8	4423.0
F11069	8	4423.0
M7891	7	4423.0
M8379	8	4423.0
M12018	7	4423.0
M11399	8	4424.0
M4752	4	4424.0
M8573	8	4425.0
F9241	9	4425.0
M8616	8	4425.0
P1790	8	4426.0
M10052	8	4426.0
M12017	7	4426.0
M9342	8	4426.0
M8079	8	4427.0
M11020	8	4427.0
M7365	7	4427.0
M7064	7	4427.0
M8567	8	4428.0
F10151	8	4428.0
M9919	8	4429.0
M8051	8	4429.0
F9166	9	4430.0
M8052	8	4430.0
M12255	9	4430.0
M8618	8	4430.0
M8775	8	4432.0
M9903	7	4432.0
M8373	8	4432.0
F8246	8	4432.0
M8667	8	4433.0
M8118	8	4434.0
F8238	8	4435.0
P1953	8	4435.0
M9105	9	4435.0
M9566	9	4435.0
M8526	8	4436.0
P2049	8	4436.0
F9044	8	4437.0
F8122	8	4437.0
F11325	8	4437.0
M9604	9	4437.0
M8839	8	4437.0
M7103	7	4438.0
F7014	7	4438.0
M8814	8	4439.0
M7234	7	4439.0
M7233	7	4439.0
M8790	8	4439.0
M11651	8	4439.0
M8561	8	4440.0
F8189	8	4441.0
F9395	9	4441.0
M11811	8	4442.0
F10940	8	4442.0
M9401	9	4442.0
M8571	8	4442.0
P1531	7	4443.0
P1856	8	4443.0
P1698	8	4443.0
F9390	9	4444.0
M8853	8	4445.0
M8780	8	4445.0
F10677	8	4445.0
M10678	10	4445.0
M11645	8	4446.0
F8119	8	4446.0
M8067	8	4447.0
M10554	10	4447.0
M9174	9	4447.0
P2815	8	4448.0
M8633	8	4448.0
M7733	7	4448.0
M11895	8	4450.0
F11017	9	4450.0
M8948	8	4450.0
M8132	8	4450.0
M9400	9	4451.0
M9028	8	4451.0
M8486	8	4452.0
M12490	8	4452.0
F8154	8	4452.0
M12381	8	4452.0
F8168	8	4452.0
M8791	8	4453.0
M8797	8	4453.0
M8436	8	4454.0
M12708	7	4454.0
M8185	8	4454.0
M9009	7	4454.0
M8549	8	4454.0
M8599	8	4455.0
M9983	8	4455.0
M9327	7	4456.0
M8811	8	4456.0
M11267	7	4456.0
M12982	8	4457.0
F9339	9	4457.0
M8323	8	4457.0
F10737	9	4457.0
M8368	8	4457.0
F10736	9	4458.0
M8702	8	4458.0
M8818	8	4458.0
P2944	8	4458.0
F11574	8	4458.0
M8114	8	4459.0
F11402	8	4459.0
F8214	8	4459.0
F11233	8	4459.0
M8959	8	4459.0
M8250	8	4460.0
M7471	7	4460.0
M8099	8	4460.0
M8207	8	4461.0
M11728	8	4461.0
M8350	8	4461.0
M8804	8	4461.0
F11273	8	4462.0
F10453	7	4462.0
M8203	8	4462.0
M13204	9	4462.0
M8736	8	4463.0
P1445	7	4463.0
M9048	9	4464.0
P1501	8	4464.0
F8200	8	4464.0
F10922	8	4464.0
M9152	9	4464.0
M8240	8	4465.0
P1356	8	4465.0
M12570	7	4465.0
M8522	8	4466.0
P1443	8	4466.0
F8005	8	4466.0
M8809	8	4467.0
M12967	7	4467.0
F9021	8	4467.0
M8154	8	4467.0
P1579	8	4467.0
M8239	8	4467.0
P1565	8	4468.0
M8487	8	4468.0
M12965	7	4469.0
M8823	8	4469.0
M8827	8	4470.0
M8514	8	4470.0
M6050	6	4471.0
M8072	8	4471.0
P1345	7	4473.0
P1332	8	4473.0
F10396	8	4473.0
M8641	8	4474.0
F10885	7	4475.0
P2602	8	4475.0
P1233	8	4476.0
M9583	8	4476.0
P3024	8	4476.0
F9192	8	4477.0
M10732	10	4477.0
M10491	8	4478.0
F11161	8	4478.0
P1137	8	4479.0
M10492	8	4480.0
P1226	8	4480.0
M8503	8	4481.0
F8197	8	4481.0
M8238	8	4481.0
F8063	8	4482.0
M8141	8	4482.0
M10442	7	4483.0
M12587	7	4483.0
F11277	8	4483.0
M13141	8	4484.0
F11592	8	4484.0
F10190	7	4484.0
F11063	8	4484.0
M7059	7	4485.0
M12889	8	4486.0
M9132	9	4486.0
M7378	7	4486.0
M9731	9	4486.0
M13053	8	4487.0
M12641	8	4487.0
M8983	8	4487.0
M7575	7	4487.0
M11288	8	4488.0
M9253	9	4488.0
M7474	7	4489.0
M12023	8	4489.0
M8530	8	4489.0
M12843	8	4489.0
F8176	8	4490.0
M10724	8	4491.0
F8008	8	4491.0
M8165	8	4491.0
F11287	7	4492.0
M8170	8	4493.0
M8547	8	4493.0
M9576	8	4493.0
M8738	8	4494.0
F10554	8	4494.0
M8844	8	4495.0
M13177	3	4495.0
M12053	8	4495.0
F11314	8	4495.0
P1369	8	4495.0
F11702	8	4496.0
P2800	7	4497.0
M10347	10	4498.0
M8452	8	4498.0
F8229	8	4499.0
M9022	8	4501.0
M8576	8	4502.0
M8581	8	4503.0
M8121	8	4503.0
M5597	5	4503.0
M5418	5	4504.0
F9010	8	4504.0
P1628	8	4505.0
F8131	8	4506.0
F10313	8	4506.0
M5596	5	4506.0
M8119	8	4506.0
P1662	3	4506.0
M7943	7	4507.0
P1918	8	4507.0
M8120	8	4508.0
M10972	8	4508.0
F10716	9	4508.0
F8141	8	4509.0
M8666	8	4509.0
M8733	8	4510.0
P2921	8	4510.0
M8110	8	4510.0
F9151	9	4511.0
F8045	8	4511.0
M8266	8	4511.0
M8831	8	4511.0
M11238	8	4512.0
P2980	8	4512.0
M12337	8	4513.0
M10413	8	4513.0
M11395	8	4513.0
M8557	8	4513.0
M12168	8	4514.0
M8320	8	4514.0
F12461	9	4514.0
M10970	8	4515.0
M8594	8	4515.0
P2017	8	4516.0
M8747	8	4516.0
M8476	8	4516.0
M12774	8	4516.0
M9436	9	4517.0
M9345	8	4517.0
P1499	8	4517.0
P1211	8	4518.0
M9098	8	4518.0
M9529	8	4519.0
M8430	8	4519.0
M8415	8	4519.0
M12613	8	4519.0
M8515	8	4520.0
F11029	7	4520.0
M8348	8	4520.0
M8433	8	4521.0
M1024	8	4521.0
M9893	9	4521.0
M6013	6	4521.0
F10251	8	4523.0
P1875	6	4523.0
M7606	7	4523.0
F7102	7	4524.0
M8405	8	4524.0
M8166	8	4524.0
M7579	7	4525.0
P2432	8	4526.0
M8548	8	4526.0
M7892	7	4527.0
M11652	9	4527.0
M10399	10	4528.0
M8597	8	4530.0
F10833	7	4530.0
M8086	8	4531.0
F5057	8	4531.0
M11509	7	4531.0
M10151	8	4532.0
M13380	7	4532.0
F9392	8	4532.0
F7141	7	4532.0
M8623	8	4533.0
M8774	8	4533.0
F9005	8	4534.0
M10060	7	4534.0
F8192	8	4535.0
M8193	8	4535.0
M9900	8	4535.0
M8011	8	4535.0
M9593	8	4535.0
M11212	8	4536.0
M11547	8	4536.0
F8097	8	4536.0
M8945	8	4537.0
M13381	7	4537.0
M8284	8	4537.0
M9637	9	4537.0
M8890	8	4537.0
P1704	8	4538.0
M11893	7	4538.0
M12287	8	4539.0
F9276	9	4539.0
F7019	7	4539.0
M9419	9	4539.0
M8139	8	4540.0
M8628	8	4540.0
M7645	7	4541.0
F10696	6	4541.0
F9161	9	4542.0
F1008	8	4543.0
M7915	7	4543.0
M8565	8	4543.0
P2392	7	4544.0
P2251	7	4545.0
F10206	9	4546.0
M8596	8	4546.0
M12172	9	4546.0
P2592	8	4547.0
M9524	8	4548.0
M12548	8	4548.0
M8913	8	4548.0
M11319	8	4550.0
M8568	8	4550.0
F8078	8	4551.0
M9915	8	4551.0
F10223	8	4551.0
M9104	9	4551.0
M7807	7	4552.0
M13258	7	4553.0
M8978	8	4553.0
M11862	8	4553.0
M13049	8	4554.0
F8195	8	4554.0
M8059	8	4555.0
P2122	8	4555.0
M8805	8	4556.0
P2113	9	4556.0
M8787	8	4557.0
M9171	9	4558.0
F9228	9	4558.0
M11462	8	4558.0
P2722	8	4558.0
P1716	8	4559.0
M8345	8	4559.0
M8727	8	4559.0
F8173	8	4560.0
M8830	8	4561.0
M13345	8	4561.0
F11572	8	4562.0
M8291	8	4562.0
M9369	9	4562.0
M13170	8	4563.0
M12611	7	4563.0
F8115	8	4563.0
F8112	8	4563.0
M13189	8	4564.0
F11227	8	4564.0
M9148	9	4564.0
F8210	8	4564.0
F8127	8	4565.0
F10894	8	4566.0
M8632	8	4566.0
M8840	8	4566.0
M10781	8	4567.0
F11238	8	4567.0
M8338	8	4568.0
P1102	8	4568.0
M8177	8	4568.0
M9143	9	4569.0
F9051	9	4569.0
M8560	8	4569.0
M8355	8	4569.0
F9341	9	4570.0
P2470	8	4570.0
M12591	8	4570.0
M8885	8	4571.0
M8881	8	4571.0
M13393	9	4571.0
M9820	9	4571.0
M9363	9	4572.0
M8418	8	4573.0
M8587	8	4573.0
M12225	10	4574.0
P1564	9	4574.0
M8088	8	4574.0
M9667	9	4574.0
F11551	8	4574.0
F10452	8	4574.0
M9460	9	4575.0
M8732	8	4576.0
M8502	8	4576.0
M6046	6	4576.0
M11510	9	4576.0
M12619	9	4577.0
F11129	8	4577.0
F6116	6	4577.0
M8046	8	4578.0
M8655	8	4578.0
M8521	8	4578.0
F10164	7	4579.0
M8699	8	4579.0
F10370	8	4579.0
M12850	8	4579.0
M10665	10	4579.0
M8198	8	4579.0
M8423	8	4580.0
F10201	8	4580.0
M8268	8	4580.0
F8088	8	4581.0
M12284	9	4581.0
F10202	8	4581.0
M8194	8	4581.0
M8129	8	4581.0
M12348	8	4581.0
M12345	7	4582.0
M12130	8	4582.0
M11657	8	4582.0
F11503	9	4583.0
M9168	9	4583.0
F10605	8	4583.0
P1992	8	4583.0
M8617	8	4584.0
M8629	8	4585.0
M9631	9	4586.0
M8450	8	4586.0
F9370	9	4586.0
M9835	9	4586.0
M13160	8	4586.0
M9535	9	4587.0
M8819	8	4588.0
F10520	10	4588.0
F11722	8	4588.0
M8446	8	4588.0
M4888	4	4588.0
M9212	9	4589.0
M8456	8	4589.0
M13096	8	4590.0
M8558	8	4591.0
M8794	8	4593.0
M8341	8	4594.0
M8893	8	4594.0
F11215	8	4594.0
M8442	8	4595.0
F8142	8	4595.0
M10033	10	4595.0
M12726	8	4596.0
M4113	4	4596.0
M8138	8	4597.0
M8646	8	4598.0
F12430	8	4598.0
M8326	8	4598.0
M9953	8	4600.0
M9370	8	4600.0
M8985	8	4601.0
F8093	8	4602.0
M8929	8	4602.0
P1002	8	4603.0
M8854	8	4603.0
M11888	10	4605.0
M9963	8	4605.0
F9312	8	4605.0
M9308	9	4605.0
F8216	8	4606.0
M9862	9	4606.0
M8242	8	4607.0
M9404	9	4608.0
M10659	10	4608.0
M12884	8	4608.0
F11412	8	4609.0
F8247	8	4609.0
M8243	7	4610.0
P2571	9	4611.0
F11055	8	4611.0
F12415	9	4611.0
F8091	8	4612.0
M12010	9	4612.0
M9504	8	4613.0
M7642	7	4614.0
F10405	9	4614.0
M8601	8	4614.0
F9193	8	4614.0
F8009	8	4615.0
F10092	10	4616.0
F9272	9	4617.0
M10093	8	4618.0
P2142	9	4618.0
M10973	8	4619.0
M13374	10	4620.0
F9332	8	4620.0
P2618	8	4622.0
M8174	8	4622.0
F11711	8	4622.0
M12160	8	4622.0
M11374	8	4623.0
F11519	8	4623.0
F11465	8	4623.0
P1694	8	4623.0
M9988	8	4624.0
F8108	8	4624.0
M8435	8	4625.0
M11882	8	4625.0
M8464	8	4625.0
M13321	8	4626.0
P2552	8	4626.0
M8462	8	4626.0
M8670	8	4627.0
F8129	8	4627.0
F9102	8	4628.0
F10877	8	4629.0
P2287	9	4629.0
P1553	7	4630.0
M9904	9	4630.0
P1173	6	4631.0
M8857	8	4631.0
M9908	9	4632.0
M11567	9	4632.0
M8163	8	4633.0
M10718	10	4633.0
M8861	8	4633.0
M12374	7	4634.0
P2063	9	4634.0
M11508	7	4634.0
M7694	7	4635.0
M10077	8	4635.0
M8123	8	4635.0
M9473	9	4636.0
F11511	7	4636.0
M8816	8	4637.0
M9321	6	4637.0
P1245	10	4637.0
F10338	8	4637.0
P2860	8	4638.0
F10573	8	4638.0
M13375	10	4638.0
M9091	9	4639.0
F10295	8	4639.0
F8188	8	4640.0
M9305	9	4641.0
M9777	8	4641.0
P2065	9	4642.0
F10046	10	4642.0
F10964	8	4643.0
M8251	8	4643.0
M9176	9	4644.0
P1197	8	4644.0
M9177	9	4645.0
M12528	9	4645.0
M9998	9	4645.0
M9868	9	4645.0
M11818	8	4646.0
M7841	7	4646.0
M8485	8	4647.0
M7858	7	4647.0
M7230	7	4647.0
F8018	8	4647.0
M8381	8	4647.0
M9244	9	4648.0
P2765	8	4648.0
M8901	8	4649.0
F9016	8	4649.0
M8589	8	4650.0
P2785	9	4651.0
M8195	8	4651.0
M12701	10	4651.0
M9270	9	4651.0
M8489	8	4652.0
M13362	7	4652.0
M8155	8	4652.0
M9296	9	4654.0
M8175	8	4654.0
M12371	10	4654.0
M8406	8	4655.0
M8399	8	4655.0
M12773	8	4656.0
F8089	8	4657.0
P1088	8	4658.0
M9589	9	4658.0
M7734	7	4659.0
M9554	8	4659.0
M8404	8	4659.0
M12583	8	4660.0
F10393	8	4661.0
P2002	9	4661.0
M4539	9	4661.0
M11872	7	4663.0
M7125	7	4663.0
M9082	9	4663.0
M7395	7	4664.0
F10397	8	4664.0
M12885	8	4665.0
P1517	9	4665.0
F10926	9	4666.0
M13319	8	4666.0
M11714	7	4666.0
M9484	9	4666.0
M12306	9	4667.0
M12645	7	4667.0
M9004	9	4667.0
M12642	7	4667.0
M3437	8	4668.0
M12629	10	4668.0
P1060	8	4668.0
F11441	8	4669.0
M8020	8	4669.0
M8910	8	4670.0
F10668	9	4670.0
P2110	8	4671.0
M8117	8	4671.0
F10288	8	4671.0
M8475	8	4671.0
M8172	8	4672.0
P1451	8	4672.0
P1590	8	4672.0
M12120	8	4673.0
M9250	9	4673.0
M9799	9	4674.0
M9774	9	4674.0
M7517	7	4674.0
M11388	8	4674.0
M9780	9	4674.0
F9347	9	4675.0
F9011	8	4676.0
M8552	8	4676.0
M13138	8	4677.0
F10784	9	4677.0
M8081	8	4677.0
M1055	8	4677.0
F8110	8	4677.0
M8965	8	4677.0
F10265	10	4678.0
M8971	8	4678.0
M8722	8	4679.0
M10919	9	4679.0
M8358	8	4679.0
M8806	8	4679.0
M9144	9	4679.0
F9143	9	4680.0
M12638	8	4680.0
M10877	9	4680.0
M9570	9	4681.0
F7078	7	4681.0
F10670	9	4682.0
P2965	8	4682.0
M8181	8	4682.0
M11143	10	4683.0
P1468	8	4683.0
M12818	10	4683.0
F10495	8	4683.0
F7079	7	4684.0
F10492	8	4684.0
M9537	9	4685.0
M9853	9	4685.0
M8457	8	4685.0
P1862	8	4685.0
M8762	8	4685.0
M9584	8	4685.0
M12649	8	4686.0
M9224	9	4686.0
P2705	8	4687.0
M9661	9	4687.0
M8746	8	4687.0
M8586	8	4687.0
F10398	8	4688.0
M9568	9	4689.0
M9380	8	4689.0
P3033	10	4689.0
M8097	8	4689.0
M9575	8	4690.0
M9032	9	4690.0
M9594	9	4690.0
F9275	9	4691.0
F9244	9	4691.0
M9996	9	4691.0
P2950	9	4691.0
F10442	8	4691.0
F12420	8	4692.0
F9324	8	4692.0
M10931	10	4692.0
M9659	9	4693.0
M8158	8	4693.0
M9036	9	4693.0
M8412	8	4693.0
M3808	8	4693.0
M9689	8	4693.0
F8181	8	4693.0
M12046	8	4694.0
P2596	9	4694.0
M10348	10	4694.0
M8987	8	4695.0
M9860	9	4695.0
M9092	9	4696.0
F9288	9	4696.0
M11448	10	4696.0
M8685	8	4696.0
F9136	9	4697.0
F8230	8	4697.0
M12499	8	4697.0
M9120	9	4697.0
M9225	9	4698.0
M9485	9	4698.0
M11329	9	4698.0
M8209	7	4699.0
M9362	9	4699.0
F9291	9	4699.0
P1980	9	4699.0
F8158	8	4699.0
M11369	9	4699.0
M9159	9	4699.0
F8076	8	4701.0
P2078	8	4701.0
M8431	8	4701.0
F8185	8	4702.0
F9054	9	4702.0
F8135	8	4702.0
M10086	8	4703.0
M9068	8	4703.0
M12391	8	4703.0
M10620	9	4704.0
M8196	8	4704.0
M9139	9	4705.0
M11038	8	4705.0
M9942	8	4705.0
M11039	8	4706.0
F10952	8	4707.0
M8124	8	4708.0
M9157	9	4708.0
M8864	8	4708.0
M9154	9	4709.0
M8272	8	4709.0
M9467	9	4709.0
M8386	8	4710.0
M8361	8	4711.0
M8519	8	4711.0
M5701	5	4712.0
M8024	8	4712.0
P1902	8	4713.0
F9171	9	4713.0
P1338	9	4714.0
F9174	9	4714.0
P1926	8	4714.0
F10416	9	4715.0
M11283	9	4715.0
M13097	8	4716.0
M8222	8	4716.0
M8328	8	4716.0
M9500	8	4717.0
M9540	9	4717.0
M10200	9	4718.0
M10008	8	4719.0
F11437	8	4719.0
F10108	8	4719.0
F11184	8	4719.0
F11619	8	4719.0
M13080	8	4720.0
M9423	9	4720.0
M8044	8	4721.0
M8846	8	4721.0
F9360	9	4722.0
M8142	8	4722.0
M9424	9	4722.0
M12775	7	4723.0
M8460	8	4724.0
F11565	8	4724.0
P1966	8	4724.0
M8935	8	4724.0
M11859	9	4725.0
F9267	9	4725.0
M9490	9	4726.0
M9764	9	4726.0
M8246	8	4727.0
P1292	6	4727.0
M9520	9	4727.0
M11149	9	4728.0
F11504	8	4728.0
M9763	9	4728.0
M3104	3	4728.0
M11596	7	4729.0
M8996	8	4729.0
M4541	9	4730.0
M7366	7	4730.0
M9793	9	4730.0
M8035	8	4731.0
F8024	7	4731.0
M8254	8	4731.0
M7581	7	4732.0
M13173	8	4732.0
P2502	8	4733.0
M12008	10	4733.0
M7736	7	4733.0
M9558	8	4733.0
P1765	8	4733.0
F9216	9	4733.0
F8043	7	4734.0
M7131	7	4734.0
M9680	9	4734.0
M12907	10	4735.0
M9548	8	4735.0
M8714	8	4735.0
M11027	7	4735.0
M7749	7	4736.0
M8010	8	4736.0
M8713	8	4736.0
M8103	8	4736.0
M10573	8	4737.0
M8880	8	4738.0
M8419	8	4738.0
M9751	9	4738.0
P1469	8	4738.0
M8003	8	4738.0
P1575	9	4739.0
P1461	9	4739.0
M9145	9	4739.0
F8101	8	4740.0
M8507	7	4740.0
F10321	8	4740.0
M12423	8	4740.0
M9378	8	4741.0
M12372	10	4741.0
M8820	8	4742.0
M11237	8	4742.0
M12328	10	4742.0
M9714	9	4742.0
F11579	7	4743.0
M12482	7	4743.0
M9977	9	4743.0
M11071	9	4744.0
M8740	8	4744.0
M8288	8	4744.0
M12650	9	4744.0
M9005	9	4745.0
F10712	8	4745.0
P1901	8	4745.0
M12483	7	4745.0
M11884	8	4746.0
M12308	8	4746.0
M8691	8	4747.0
M12825	8	4747.0
M8980	8	4748.0
M9559	8	4748.0
M9531	9	4749.0
M11894	8	4750.0
P2115	8	4751.0
M8375	8	4751.0
P2270	8	4751.0
M7561	7	4752.0
M13106	9	4753.0
F10839	9	4753.0
F11042	9	4753.0
F10444	9	4754.0
F8083	8	4754.0
M7532	7	4754.0
M8197	8	4755.0
P1109	9	4755.0
M8956	8	4757.0
M8994	8	4758.0
M9985	8	4759.0
F9374	9	4759.0
F9050	9	4759.0
M12192	8	4760.0
F10438	9	4761.0
M10152	10	4762.0
F11434	8	4763.0
F11114	9	4763.0
M9297	9	4764.0
M8863	8	4764.0
M8862	8	4764.0
M8860	8	4766.0
F10374	8	4767.0
M8352	8	4767.0
M10261	9	4767.0
M12659	10	4768.0
